,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
378,18.0,22.0,26.0,18,32388.441049158297,27105.077641306514,34453.94177952407,9,1
379,18.0,22.0,26.0,19,32358.5206599042,28344.69990737097,36409.67414979147,9,1
380,19.0,23.0,27.0,0,15930.254278632567,14255.350567843228,18083.987705111707,9,1
381,19.0,23.0,27.0,1,19851.76792792766,17017.7995227921,22062.414832248713,9,1
382,19.0,23.0,27.0,2,17350.25203431529,15109.595458814607,19240.97445933298,9,1
383,19.0,23.0,27.0,3,19088.840569120795,16314.402505181637,20724.876555237628,9,1
384,19.0,23.0,27.0,4,15930.254278632567,14021.580771421013,17795.15003551413,9,1
385,19.0,23.0,27.0,5,17204.54341399203,14972.345092233678,19325.01346972608,9,1
386,19.0,23.0,27.0,6,15126.99764578336,13514.215210258988,17388.642912223066,9,1
387,19.0,23.0,27.0,7,16960.561751642148,14720.74897917838,18765.592783529682,9,1
388,19.0,23.0,27.0,8,15930.254278632567,14239.445630223148,18368.749977197247,9,1
389,19.0,23.0,27.0,9,19147.07134945765,16720.564153965457,21295.870353104343,9,1
390,19.0,23.0,27.0,10,17270.617625326322,15801.904045070101,20206.348872335595,9,1
391,19.0,23.0,27.0,11,16978.871166847057,14812.87765312357,18769.160750474613,9,1
392,19.0,23.0,27.0,12,19535.078864982857,17279.285990339544,21455.396553010567,9,1
393,19.0,23.0,27.0,13,17844.91895935349,15403.31672974805,19893.304817784327,9,1
394,19.0,23.0,27.0,14,18109.496790597626,16391.675865546593,20776.060941755546,9,1
395,19.0,23.0,27.0,15,17321.142375053612,15899.297156259714,20291.433561900503,9,1
396,19.0,23.0,27.0,16,15126.99764578336,13456.96476321698,17081.125563934947,9,1
397,19.0,23.0,27.0,17,15930.254278632567,13884.215975894982,17908.781246839517,9,1
398,19.0,23.0,27.0,18,17038.653178484787,15221.965653266825,18895.503016485094,9,1
399,19.0,23.0,27.0,19,17946.83954629423,15485.83540361676,19799.847938484298,9,1
400,20.0,24.0,28.0,0,12012.75625886783,10322.091314045227,13197.49840146519,9,1
401,20.0,24.0,28.0,1,10074.969385108338,8859.047990892086,11305.726374404812,9,1
402,20.0,24.0,28.0,2,9649.716689235642,8429.77313650129,10724.899542499847,9,1
403,20.0,24.0,28.0,3,9649.716689235642,8382.883644268277,10720.538549763784,9,1
404,20.0,24.0,28.0,4,10066.84394854413,8868.33080215599,11282.712036188535,9,1
405,20.0,24.0,28.0,5,10603.843534434018,9326.672257595235,11889.588654569105,9,1
406,20.0,24.0,28.0,6,10120.572676676593,8969.294572863027,11385.229837493518,9,1
407,20.0,24.0,28.0,7,10294.790960804525,9100.729666098752,11615.354227530272,9,1
408,20.0,24.0,28.0,8,10331.56774414546,9101.8663849423,11586.58223317431,9,1
409,20.0,24.0,28.0,9,12035.35870077228,10312.382521894227,13164.924639829946,9,1
410,20.0,24.0,28.0,10,10133.188524667143,8866.184731681024,11392.237703377301,9,1
411,20.0,24.0,28.0,11,9649.716689235642,8354.63650756987,10786.419258990652,9,1
412,20.0,24.0,28.0,12,10524.24300659906,9277.717488720307,11864.79598802523,9,1
413,20.0,24.0,28.0,13,10197.883565759697,9008.244566320938,11590.287643369245,9,1
414,20.0,24.0,28.0,14,10917.404381229902,9627.818270220978,12291.389454395627,9,1
415,20.0,24.0,28.0,15,10329.006171693052,9094.623353064479,11590.922334559302,9,1
416,20.0,24.0,28.0,16,11356.17400672037,9964.78998208045,12892.148524190954,9,1
417,20.0,24.0,28.0,17,10120.197263024142,8957.224144068648,11391.475254946346,9,1
418,20.0,24.0,28.0,18,11915.941655867618,10651.590708915523,13502.008657519425,9,1
419,20.0,24.0,28.0,19,11076.521994327266,9763.052149499534,12481.620982159844,9,1
420,21.0,25.0,29.0,0,6139.912901886754,5418.612772654209,6881.861271199662,9,1
421,21.0,25.0,29.0,1,5318.306003940449,4691.040687175552,6032.161380404001,9,1
422,21.0,25.0,29.0,2,6267.111188534496,5437.365315664498,7050.254216901985,9,1
423,21.0,25.0,29.0,3,5360.129536128315,4695.822683788403,6009.311467663961,9,1
424,21.0,25.0,29.0,4,5777.999493134698,5117.693262818642,6545.574173322307,9,1
425,21.0,25.0,29.0,5,5351.895860174744,4735.88935200329,6006.414278899585,9,1
426,21.0,25.0,29.0,6,6099.869487320858,5381.246628987668,6872.724485247536,9,1
427,21.0,25.0,29.0,7,5266.611472080703,4554.742964462517,5903.106367816119,9,1
428,21.0,25.0,29.0,8,5541.517283449852,4791.057328830202,6211.762526765625,9,1
429,21.0,25.0,29.0,9,5777.999493134698,5110.4511477533,6480.275892839972,9,1
430,21.0,25.0,29.0,10,5630.196222605352,4966.602350767356,6320.358442218192,9,1
431,21.0,25.0,29.0,11,5531.432693393646,4805.258810425599,6192.876599978321,9,1
432,21.0,25.0,29.0,12,5496.161456397193,4822.32675944594,6160.8590246534295,9,1
433,21.0,25.0,29.0,13,5577.186094706034,4917.755355708551,6364.42271937394,9,1
434,21.0,25.0,29.0,14,6011.339096011513,5225.011673715805,6648.820563565309,9,1
435,21.0,25.0,29.0,15,5978.993996267028,5165.590017813937,6704.446023861083,9,1
436,21.0,25.0,29.0,16,5516.217773559795,4803.272298512959,6209.746955940042,9,1
437,21.0,25.0,29.0,17,5286.220698390264,4532.76717670706,5911.54901889268,9,1
438,21.0,25.0,29.0,18,5891.469268680151,5160.219297138225,6534.08748662138,9,1
439,21.0,25.0,29.0,19,5891.469268680151,5029.08699017194,6537.563257562191,9,1
440,22.0,26.0,30.0,0,2898.512659361224,2514.4012458519396,3289.718720887881,9,1
441,22.0,26.0,30.0,1,2731.2151375357657,2330.244814245279,3105.068479024837,9,1
442,22.0,26.0,30.0,2,2897.3084788291,2514.4012458519396,3289.6475786414067,9,1
443,22.0,26.0,30.0,3,2753.816223482984,2342.271533350186,3182.6430263525135,9,1
444,22.0,26.0,30.0,4,2656.1434314425046,2271.906945052451,3050.2685919944047,9,1
445,22.0,26.0,30.0,5,2920.9405455283327,2514.4012458519396,3395.871338786637,9,1
446,22.0,26.0,30.0,6,3120.1795200126626,2645.188373829267,3521.066905735906,9,1
447,22.0,26.0,30.0,7,2724.798191485142,2330.244814245279,3104.425043086637,9,1
448,22.0,26.0,30.0,8,2672.5967113426486,2271.906945052451,3019.958139417366,9,1
449,22.0,26.0,30.0,9,2868.79567845237,2451.453005357173,3336.538193197951,9,1
450,22.0,26.0,30.0,10,2564.2727709236797,2185.571831991589,2965.0699180293213,9,1
451,22.0,26.0,30.0,11,2911.533528750855,2514.4012458519396,3295.953653995992,9,1
452,22.0,26.0,30.0,12,2842.997900434281,2451.453005357173,3304.1095919881154,9,1
453,22.0,26.0,30.0,13,2637.7573074444695,2271.906945052451,3018.0833916714287,9,1
454,22.0,26.0,30.0,14,2860.6192445226657,2451.453005357173,3328.361322361892,9,1
455,22.0,26.0,30.0,15,3011.2298410696903,2578.9658669066134,3484.8153809692476,9,1
456,22.0,26.0,30.0,16,2979.5456134937253,2526.342087116338,3440.515254679676,9,1
457,22.0,26.0,30.0,17,2732.320932153137,2334.974232770924,3101.428283477924,9,1
458,22.0,26.0,30.0,18,2827.219521612147,2404.8569936580825,3258.218089920018,9,1
459,22.0,26.0,30.0,19,2437.5056362964838,2065.5088013513946,2798.406576032926,9,1
460,23.0,27.0,31.0,0,1600.9690961708939,1305.6421831014081,1919.3905371418105,9,1
461,23.0,27.0,31.0,1,1764.2565294892763,1476.5705604023983,2088.461672703778,9,1
462,23.0,27.0,31.0,2,1418.3571055017921,1205.355805242766,1722.5329102093021,9,1
463,23.0,27.0,31.0,3,1552.001445939528,1303.2619195440752,1872.157401059481,9,1
464,23.0,27.0,31.0,4,1777.9285054043348,1514.3085100150508,2137.441131940011,9,1
465,23.0,27.0,31.0,5,1632.5700179231342,1371.4075860393714,1925.2833621598966,9,1
466,23.0,27.0,31.0,6,1347.3613068359355,1145.7589063911778,1637.175324161087,9,1
467,23.0,27.0,31.0,7,1971.3338301592157,1675.9397705429037,2393.743973918287,9,1
468,23.0,27.0,31.0,8,1781.3078741773263,1514.3085100150508,2139.244828651269,9,1
469,23.0,27.0,31.0,9,1805.6989600833997,1477.891224159241,2139.1586978262235,9,1
470,23.0,27.0,31.0,10,1659.1275615848347,1346.0392569210376,1995.1893145607366,9,1
471,23.0,27.0,31.0,11,1819.6715183326132,1553.1928190609042,2217.3133978967867,9,1
472,23.0,27.0,31.0,12,1506.6796039693415,1271.2555213041258,1736.942538036081,9,1
473,23.0,27.0,31.0,13,1563.3763147329048,1334.0106842832447,1904.7729980798426,9,1
474,23.0,27.0,31.0,14,1710.8431768107173,1440.2540521607193,2010.5168580592033,9,1
475,23.0,27.0,31.0,15,1466.9235658029272,1183.0360970491547,1775.8635708712934,9,1
476,23.0,27.0,31.0,16,1783.8299104660184,1450.9895940383826,2140.9387163428023,9,1
477,23.0,27.0,31.0,17,1620.4910756847348,1331.0605880836104,1943.9247260270513,9,1
478,23.0,27.0,31.0,18,1414.740873381577,1205.355805242766,1720.4662014741168,9,1
479,23.0,27.0,31.0,19,1896.5867334610427,1532.4291650808414,2293.6507801894318,9,1
480,24.0,28.0,32.0,0,1062.935024967332,820.1995944356829,1344.1967372380393,9,1
481,24.0,28.0,32.0,1,995.3165781411806,764.508807912771,1273.2051393312072,9,1
482,24.0,28.0,32.0,2,1085.9426807424156,829.5559204686188,1375.2567212971794,9,1
483,24.0,28.0,32.0,3,1197.6741936540598,915.4615304772881,1498.1392934832425,9,1
484,24.0,28.0,32.0,4,1118.9582415806299,845.836208327577,1443.1777491015482,9,1
485,24.0,28.0,32.0,5,1108.3548249627358,851.6681762471068,1387.6763099943187,9,1
486,24.0,28.0,32.0,6,1003.6027631703487,768.3222989854663,1274.7076669711157,9,1
487,24.0,28.0,32.0,7,1503.5686191841576,1152.8612432122864,1946.8361906271853,9,1
488,24.0,28.0,32.0,8,821.240757764341,627.1404165630788,1040.7408494853767,9,1
489,24.0,28.0,32.0,9,1046.7052233501088,803.7635351005121,1333.8924291355604,9,1
490,24.0,28.0,32.0,10,1059.2344497861995,797.5922117029652,1341.8433000422049,9,1
491,24.0,28.0,32.0,11,992.8632429669493,754.0678783848895,1281.592369809881,9,1
492,24.0,28.0,32.0,12,1736.0051507473695,1311.1768649652458,2232.4991282127253,9,1
493,24.0,28.0,32.0,13,898.1564275597437,705.5557217298779,1155.7542731488475,9,1
494,24.0,28.0,32.0,14,941.2023045066871,712.4927906619124,1215.5532261281098,9,1
495,24.0,28.0,32.0,15,1370.2307204759745,1055.8678568617634,1733.3488455039817,9,1
496,24.0,28.0,32.0,16,986.7784282676505,759.5161631665127,1246.4942120632354,9,1
497,24.0,28.0,32.0,17,1024.4036540350644,777.1532362635508,1313.9795058113025,9,1
498,24.0,28.0,32.0,18,965.4223239283007,747.8540536906488,1226.0514278869643,9,1
499,24.0,28.0,32.0,19,1579.4570797104368,1210.0813739569573,1979.9393322573476,9,1
500,25.0,29.0,33.0,0,606.7385142426599,406.74908163519336,853.8118582891746,9,1
501,25.0,29.0,33.0,1,1304.101517297058,870.0346070998331,1831.0490742370368,9,1
502,25.0,29.0,33.0,2,482.20745632599267,322.7732023714745,678.9833121618516,9,1
503,25.0,29.0,33.0,3,638.6166335324036,427.7093493042982,898.4396006771216,9,1
504,25.0,29.0,33.0,4,586.435206898465,395.039974170272,837.5205644983199,9,1
505,25.0,29.0,33.0,5,593.6145390931534,396.35589702210694,834.4519468189344,9,1
506,25.0,29.0,33.0,6,685.9859712682227,463.18086160210964,977.8387261521439,9,1
507,25.0,29.0,33.0,7,592.7578667374057,395.53425675232256,833.5754808615944,9,1
508,25.0,29.0,33.0,8,597.2765081501643,401.9163129520729,845.9933259381592,9,1
509,25.0,29.0,33.0,9,702.1035536770768,470.6139450952452,1007.7796370011816,9,1
510,25.0,29.0,33.0,10,929.7517776377155,628.2542802402805,1317.797453200935,9,1
511,25.0,29.0,33.0,11,1059.772867662104,710.4295675793996,1491.521265386701,9,1
512,25.0,29.0,33.0,12,984.3946457541074,657.0104356946265,1383.8112681472217,9,1
513,25.0,29.0,33.0,13,604.5398904391855,408.06077992060716,861.3264783764467,9,1
514,25.0,29.0,33.0,14,601.5911288367066,407.17991283274466,859.1740970692164,9,1
515,25.0,29.0,33.0,15,671.4330617426689,449.4939534999765,945.6824217863976,9,1
516,25.0,29.0,33.0,16,589.5700382782447,397.6914588647681,840.2544038471632,9,1
517,25.0,29.0,33.0,17,661.6983743999849,444.2397010085579,944.0883560294446,9,1
518,25.0,29.0,33.0,18,967.8279166345867,646.8250991517696,1380.1393768182936,9,1
519,25.0,29.0,33.0,19,1012.5824725009253,689.0956254696329,1444.2735844807048,9,1
520,26.0,30.0,34.0,0,374.30083661571126,221.1095959098718,589.7777165139041,9,1
521,26.0,30.0,34.0,1,553.0183522308477,292.20728507101745,931.2908006116347,9,1
522,26.0,30.0,34.0,2,386.6999828181714,203.55998340388055,643.1514216444451,9,1
523,26.0,30.0,34.0,3,516.2651274170837,302.03497336476715,808.7246965627456,9,1
524,26.0,30.0,34.0,4,242.87378493717173,142.64383557598399,382.46123255962283,9,1
525,26.0,30.0,34.0,5,416.53867263831074,222.4662878124589,701.965414722374,9,1
526,26.0,30.0,34.0,6,275.2723331903399,145.7110273209268,466.2844686505033,9,1
527,26.0,30.0,34.0,7,749.757909515305,430.4035405875523,1193.1840208719216,9,1
528,26.0,30.0,34.0,8,716.636301759152,385.9392387563241,1201.3112172750455,9,1
529,26.0,30.0,34.0,9,976.103292873183,566.8890674538566,1528.3327679034776,9,1
530,26.0,30.0,34.0,10,299.3822775756079,159.78437006935096,499.4498065224657,9,1
531,26.0,30.0,34.0,11,472.6476732588438,276.61182504471213,744.8069305549456,9,1
532,26.0,30.0,34.0,12,416.2483635304065,221.72838447830543,701.125572919478,9,1
533,26.0,30.0,34.0,13,529.2110568925094,310.21686738028654,832.552490080253,9,1
534,26.0,30.0,34.0,14,353.69544489044966,187.6979320681621,596.1416495144078,9,1
535,26.0,30.0,34.0,15,550.1023367457009,293.4937693845499,918.0232012561877,9,1
536,26.0,30.0,34.0,16,929.2045755050751,492.80806357491707,1568.5990567857098,9,1
537,26.0,30.0,34.0,17,309.1835249606743,163.26821297961138,516.5219909630794,9,1
538,26.0,30.0,34.0,18,461.75552913350634,243.01797621496746,768.1452888526,9,1
539,26.0,30.0,34.0,19,380.37274771818954,223.29045927995267,598.3564367237353,9,1
540,27.0,31.0,35.0,0,239.46557831892036,108.28525188030261,440.7463351915104,9,1
541,27.0,31.0,35.0,1,826.3519555812804,373.05142106396175,1547.4756354677681,9,1
542,27.0,31.0,35.0,2,938.57773083071,428.15926088869355,1727.2868551932877,9,1
543,27.0,31.0,35.0,3,342.4887367348306,154.76335728436538,630.9196976727762,9,1
544,27.0,31.0,35.0,4,363.1376395971692,163.52869421341137,681.4098031415925,9,1
545,27.0,31.0,35.0,5,682.7043656883694,309.67437629842345,1278.427142912713,9,1
546,27.0,31.0,35.0,6,149.13041998741366,67.64567546208313,279.2682421156455,9,1
547,27.0,31.0,35.0,7,532.0256967461046,239.89888783377566,990.8434932495561,9,1
548,27.0,31.0,35.0,8,317.3783857514261,143.52892115047626,584.5368805307446,9,1
549,27.0,31.0,35.0,9,324.99220091503076,147.58514540703445,598.3577107078573,9,1
550,27.0,31.0,35.0,10,770.195410122231,346.3924161122843,1416.4422755589162,9,1
551,27.0,31.0,35.0,11,394.0508082261391,177.83155811008473,741.7760347288648,9,1
552,27.0,31.0,35.0,12,258.7541184310379,117.29510227787617,476.6305830642576,9,1
553,27.0,31.0,35.0,13,425.0914179254084,191.70720813255156,800.8604453793109,9,1
554,27.0,31.0,35.0,14,406.07513148035076,183.6193734728133,766.9585986441049,9,1
555,27.0,31.0,35.0,15,285.47324191293046,129.50542245970666,534.9888051463852,9,1
556,27.0,31.0,35.0,16,391.82086078813944,177.29979939996235,735.4864961245362,9,1
557,27.0,31.0,35.0,17,743.1591417518935,335.5581345800102,1397.1609748559833,9,1
558,27.0,31.0,35.0,18,297.1125298580085,133.4273534189561,552.287419320414,9,1
559,27.0,31.0,35.0,19,416.4924928904292,188.03749315890087,780.6667588864592,9,1
560,28.0,32.0,36.0,0,,,,9,1
561,28.0,32.0,36.0,1,,,,9,1
562,28.0,32.0,36.0,2,,,,9,1
563,28.0,32.0,36.0,3,,,,9,1
564,28.0,32.0,36.0,4,,,,9,1
565,28.0,32.0,36.0,5,,,,9,1
566,28.0,32.0,36.0,6,,,,9,1
567,28.0,32.0,36.0,7,,,,9,1
568,28.0,32.0,36.0,8,,,,9,1
569,28.0,32.0,36.0,9,,,,9,1
570,28.0,32.0,36.0,10,,,,9,1
571,28.0,32.0,36.0,11,,,,9,1
572,28.0,32.0,36.0,12,,,,9,1
573,28.0,32.0,36.0,13,,,,9,1
574,28.0,32.0,36.0,14,,,,9,1
575,28.0,32.0,36.0,15,,,,9,1
576,28.0,32.0,36.0,16,,,,9,1
577,28.0,32.0,36.0,17,,,,9,1
578,28.0,32.0,36.0,18,,,,9,1
579,28.0,32.0,36.0,19,,,,9,1
580,29.0,33.0,37.0,0,,,,9,1
581,29.0,33.0,37.0,1,,,,9,1
582,29.0,33.0,37.0,2,,,,9,1
583,29.0,33.0,37.0,3,,,,9,1
584,29.0,33.0,37.0,4,,,,9,1
585,29.0,33.0,37.0,5,,,,9,1
586,29.0,33.0,37.0,6,,,,9,1
587,29.0,33.0,37.0,7,,,,9,1
588,29.0,33.0,37.0,8,,,,9,1
589,29.0,33.0,37.0,9,,,,9,1
590,29.0,33.0,37.0,10,,,,9,1
591,29.0,33.0,37.0,11,,,,9,1
592,29.0,33.0,37.0,12,,,,9,1
593,29.0,33.0,37.0,13,,,,9,1
594,29.0,33.0,37.0,14,,,,9,1
595,29.0,33.0,37.0,15,,,,9,1
596,29.0,33.0,37.0,16,,,,9,1
597,29.0,33.0,37.0,17,,,,9,1
598,29.0,33.0,37.0,18,,,,9,1
599,29.0,33.0,37.0,19,,,,9,1
600,30.0,34.0,38.0,0,,,,9,1
601,30.0,34.0,38.0,1,,,,9,1
602,30.0,34.0,38.0,2,,,,9,1
603,30.0,34.0,38.0,3,,,,9,1
604,30.0,34.0,38.0,4,,,,9,1
605,30.0,34.0,38.0,5,,,,9,1
606,30.0,34.0,38.0,6,,,,9,1
607,30.0,34.0,38.0,7,,,,9,1
608,30.0,34.0,38.0,8,,,,9,1
609,30.0,34.0,38.0,9,,,,9,1
610,30.0,34.0,38.0,10,,,,9,1
611,30.0,34.0,38.0,11,,,,9,1
612,30.0,34.0,38.0,12,,,,9,1
613,30.0,34.0,38.0,13,,,,9,1
614,30.0,34.0,38.0,14,,,,9,1
615,30.0,34.0,38.0,15,,,,9,1
616,30.0,34.0,38.0,16,,,,9,1
617,30.0,34.0,38.0,17,,,,9,1
618,30.0,34.0,38.0,18,,,,9,1
619,30.0,34.0,38.0,19,,,,9,1
620,31.0,35.0,39.0,0,,,,9,1
621,31.0,35.0,39.0,1,,,,9,1
622,31.0,35.0,39.0,2,,,,9,1
623,31.0,35.0,39.0,3,,,,9,1
624,31.0,35.0,39.0,4,,,,9,1
625,31.0,35.0,39.0,5,,,,9,1
626,31.0,35.0,39.0,6,,,,9,1
627,31.0,35.0,39.0,7,,,,9,1
628,31.0,35.0,39.0,8,,,,9,1
629,31.0,35.0,39.0,9,,,,9,1
630,31.0,35.0,39.0,10,,,,9,1
631,31.0,35.0,39.0,11,,,,9,1
632,31.0,35.0,39.0,12,,,,9,1
633,31.0,35.0,39.0,13,,,,9,1
634,31.0,35.0,39.0,14,,,,9,1
635,31.0,35.0,39.0,15,,,,9,1
636,31.0,35.0,39.0,16,,,,9,1
637,31.0,35.0,39.0,17,,,,9,1
638,31.0,35.0,39.0,18,,,,9,1
639,31.0,35.0,39.0,19,,,,9,1
640,32.0,36.0,40.0,0,,,,9,1
641,32.0,36.0,40.0,1,,,,9,1
642,32.0,36.0,40.0,2,,,,9,1
643,32.0,36.0,40.0,3,,,,9,1
644,32.0,36.0,40.0,4,,,,9,1
645,32.0,36.0,40.0,5,,,,9,1
646,32.0,36.0,40.0,6,,,,9,1
647,32.0,36.0,40.0,7,,,,9,1
648,32.0,36.0,40.0,8,,,,9,1
649,32.0,36.0,40.0,9,,,,9,1
650,32.0,36.0,40.0,10,,,,9,1
651,32.0,36.0,40.0,11,,,,9,1
652,32.0,36.0,40.0,12,,,,9,1
653,32.0,36.0,40.0,13,,,,9,1
654,32.0,36.0,40.0,14,,,,9,1
655,32.0,36.0,40.0,15,,,,9,1
656,32.0,36.0,40.0,16,,,,9,1
657,32.0,36.0,40.0,17,,,,9,1
658,32.0,36.0,40.0,18,,,,9,1
659,32.0,36.0,40.0,19,,,,9,1
660,33.0,37.0,41.0,0,,,,9,1
661,33.0,37.0,41.0,1,,,,9,1
662,33.0,37.0,41.0,2,,,,9,1
663,33.0,37.0,41.0,3,,,,9,1
664,33.0,37.0,41.0,4,,,,9,1
665,33.0,37.0,41.0,5,,,,9,1
666,33.0,37.0,41.0,6,,,,9,1
667,33.0,37.0,41.0,7,,,,9,1
668,33.0,37.0,41.0,8,,,,9,1
669,33.0,37.0,41.0,9,,,,9,1
670,33.0,37.0,41.0,10,,,,9,1
671,33.0,37.0,41.0,11,,,,9,1
672,33.0,37.0,41.0,12,,,,9,1
673,33.0,37.0,41.0,13,,,,9,1
674,33.0,37.0,41.0,14,,,,9,1
675,33.0,37.0,41.0,15,,,,9,1
676,33.0,37.0,41.0,16,,,,9,1
677,33.0,37.0,41.0,17,,,,9,1
678,33.0,37.0,41.0,18,,,,9,1
679,33.0,37.0,41.0,19,,,,9,1
680,34.0,38.0,42.0,0,,,,9,1
681,34.0,38.0,42.0,1,,,,9,1
682,34.0,38.0,42.0,2,,,,9,1
683,34.0,38.0,42.0,3,,,,9,1
684,34.0,38.0,42.0,4,,,,9,1
685,34.0,38.0,42.0,5,,,,9,1
686,34.0,38.0,42.0,6,,,,9,1
687,34.0,38.0,42.0,7,,,,9,1
688,34.0,38.0,42.0,8,,,,9,1
689,34.0,38.0,42.0,9,,,,9,1
690,34.0,38.0,42.0,10,,,,9,1
691,34.0,38.0,42.0,11,,,,9,1
692,34.0,38.0,42.0,12,,,,9,1
693,34.0,38.0,42.0,13,,,,9,1
694,34.0,38.0,42.0,14,,,,9,1
695,34.0,38.0,42.0,15,,,,9,1
696,34.0,38.0,42.0,16,,,,9,1
697,34.0,38.0,42.0,17,,,,9,1
698,34.0,38.0,42.0,18,,,,9,1
699,34.0,38.0,42.0,19,,,,9,1
